PHONE_ID;ADDRESS;STATUS;LASTCALL;LOT_NUMB;COMPETITION_NUMB;NAME_SERVICEMAN
1666;676740 Амурская обл Архаринский р-н ст Кулустай dfb7cd62-de43-42ca-9d0f-6332dd0c4cc3 здание жд  станции;Таксофон отзвонился;2018-01-10 09:33:54;1;289;Архаринский Район
1667;676740 Амурская Область Архаринский Муниципальный Район Сельское Поселение Черниговский Сельсовет с Лев Берег 0323150C-AAF5-412B-B858-8DEE5E01BC2A улиц нет;Таксофон отзвонился;2018-01-10 11:40:33;1;289;Архаринский Район
1668;676767 Амурская обл Архаринский р-н с Ядрино 24018d3d-c1a5-4fee-9a97-c958044dfcf2 ул Центральная  здание больницы ;Таксофон отзвонился;2018-04-24 08:48:22;1;289;Архаринский Район
1669;676767 Амурская обл Архаринский р-н ст Есауловка 8be1b088-1874-43b5-a7e5-d7d9b078af3f ул Центральная здание жд  станции;Таксофон отзвонился;2018-01-10 13:35:15;1;289;Архаринский Район
1670;676770 Амурская обл Архаринский р-н с Бон 532c0fce-b3be-4f83-bfc8-66019b63f43d ул Новая б н;Таксофон отзвонился;2018-01-10 10:10:30;1;289;Архаринский Район
1671;676746 Амурская обл Архаринский р-н с Красный Исток f8c283c5-7422-427d-82c9-57cbe46c902d ул Центральная 34;Таксофон отзвонился;2018-05-29 07:50:54;1;289;Архаринский Район
1680;676740, Амурская Область, Архаринский Муниципальный Район,Сельское Поселение, Вольненский Сельсовет, с Орловка, bc9001ba-9d67-4304-ada9-9221a8248611,  ул. Центральная 5;Таксофон отзвонился;2018-01-10 11:59:43;1;289;Архаринский Район
1682;Амурская Область Мазановский М Рс Слава  7c5258d7-9356-42e2-b8ef-7982270210ea ул Нежилая 1;в ремонте;2017-11-17 14:18:27;2;289;Мазановский Район
1683;Амурская Область Мазановский М Рс Юбилейное  87743DB3-A4BB-4034-A660-FF5212167999  ул  Центральная 1;Таксофон отзвонился;2018-05-18 00:09:33;2;289;Мазановский Район
3600;676870, Амурская область, м.р. Завитинский, г.п. Завитинское, г. Завитинск, 7b39476f-0edb-4bc3-bb31-6cedfb2aa695 ул. Куйбышева, 21;Трубка не уложена при плановом отзвоне;2018-05-29 01:55:51;3;289;Завитинский Район
3601;676870, Амурская область, м.р. Завитинский, с.п.  ст Дея, жд.ст. Дея, bc7bb45f-29b5-4921-85b3-90f9faecdaec ул. Линейная, 2/1;Таксофон отзвонился;2018-05-29 02:00:49;3;289;Завитинский Район
3602;676870, Амурская область, м.р. Завитинский, с.п. с.Болдыревка, с. Аврамовка, baedba8d-9185-4197-b8c7-a0d4a61cdd30, ул. Центральная, 8;Таксофон отзвонился;2018-05-29 02:05:58;3;289;Завитинский Район
3603;676895, Амурская область, м.р. Завитинский, с.п. с.Албазинка, с. Албазинка, 27ff1ae2-426b-415a-9697-ee46983346d3, ул. Центральная, 4;Таксофон отзвонился;2018-05-29 02:10:47;3;289;Завитинский Район
3604;676883, Амурская область, м.р. Завитинский, с.п. с.Антоновка, с. Антоновка, 27c45a46-86b1-4f41-88a3-721f1239c2b3, ул. Молодежная, 15;Таксофон отзвонился;2018-05-28 18:16:48;3;289;Завитинский Район
3605;676896, Амурская область, м.р. Завитинский, с.п. с.Белый Яр, с. Белый Яр, efc6ccd1-7989-4093-b326-b3c69f9a7481, ул. Центральная, 15;Таксофон отзвонился;2018-05-29 02:20:57;3;289;Завитинский Район
3606;676891, Амурская область, м.р. Завитинский, с.п. с.Болдыревка, с. Болдыревка, 2719ae95-16e5-4c1a-9192-382446c87a59,  ул. Октябрьская, 32В;Таксофон отзвонился;2018-05-29 02:25:57;3;289;Завитинский Район
3607;676870, Амурская область, м.р. Завитинский, с.п.  с.Преображеновка, с. Валуево 4b9dd1da-6540-48f3-b2bc-cebd428bbd06, ул. Центральная, 7;Таксофон отзвонился;2018-05-29 08:30:55;3;289;Завитинский Район
3608;676892, Амурская область, м.р. Завитинский, с.п. с.Верхнеильиновка, с.Верхнеильиновка, dd4faad5-32e6-4bd1-8128-5130cdca4351, ул. Центральная, 8;Таксофон отзвонился;2018-03-01 09:35:41;.;.;Завитинский Район
3609;676881, Амурская область, м.р. Завитинский, с.п. с.Иннокетньевка, с. Демьяновка, 3482b970-f14b-456e-8321-5b60aeb32879, ул. Нижняя д.13 кв.2;Таксофон отзвонился;2018-05-29 08:11:41;3;289;Завитинский Район
3610;676881, Амурская область, м.р. Завитинский, с.п. с.Иннокетньевка, с. Ивановка,4b4a4049-8996-4c1a-8fb8-65452066a7ab  ул. Мухина, 3;новый;;.;.;Завитинский Район
3611;676881, Амурская область, м.р. Завитинский, с.п. с.Иннокетньевка, с. Иннокетньевка,0e3dc7e2-5da7-4d49-915e-cc2bbf214349, ул. Центральная, 7;Таксофон отзвонился;2018-05-22 10:51:44;3;289;Завитинский Район
3612;676870, Амурская область, м.р. Завитинский, с.п. Успеновка  , с. Камышенки, 3eae69f0-a826-44b8-b218-d73913ff77f1, ул. Школьная, 6;Таксофон отзвонился;2018-05-29 02:30:47;3;289;Завитинский Район
3613;676882, Амурская область, м.р. Завитинский, с.п. с. Куприяновка, с. Куприяновка, dbb1d734-d550-47bd-8952-8e2798a2e2ab, ул. Советская, 12;Трубка не уложена при плановом отзвоне;2018-05-29 02:35:59;3;289;Завитинский Район
3614;676881, Амурская область, м.р. Завитинский, с.п. с.Антоновка, с. Ленино c8f2467d-c1c0-441d-9d1a-c35c792a9232, ул. Свободная, 16;Таксофон отзвонился;2018-03-17 00:40:58;.;.;Завитинский Район
3615;676870, Амурская область, м.р. Завитинский, с.п. с.Новоалексеевка, с.Новоалексеевка 34de0e70-ec4a-4df9-8e45-ae0b6f210bb8, ул. Центральная, 13/2;Таксофон отзвонился;2018-05-29 07:40:52;3;289;Завитинский Район
3616;676870, Амурская область, м.р. Завитинский, с.п. с.Албазинка, с. Платово 1F1E1C08-38B8-4806-9C10-B2F5246D89F8, ул. Платовская (Магазин);Таксофон отзвонился;2018-05-10 16:50:58;3;289;Завитинский Район
3617;676885, Амурская область, м.р. Завитинский, с.п. с. Куприяновка, с. Подоловка,  ff01a5c4-75ed-427c-bd3f-5438704f627e, ул. Чкалова, 32;Таксофон отзвонился;2018-05-29 02:40:58;3;289;Завитинский Район
3618;676870, Амурская область, м.р. Завитинский, с.п.  с.Преображеновка, с.Преображеновка, 1609cefc-043a-49c3-9cc6-9a70a2bccfdc, ул. Центральная, 23;Таксофон отзвонился;2018-05-14 16:19:15;3;289;Завитинский Район
3619;676894, Амурская область, м.р. Завитинский, с.п. Успеновка  , с. Успеновка, bcaac75e-bf95-4bb7-a302-6813fca07b76,  ул. Центральная, 40А;Таксофон отзвонился;2018-04-10 18:42:24;3;289;Завитинский Район
3620;676870, Амурская область, м.р. Завитинский, с.п. с. Куприяновка, с. Федоровка 3e9d1607-736c-43ca-b198-700f021efb65, ул. Южная, 11/2;Таксофон отзвонился;2018-05-29 00:55:58;3;289;Завитинский Район
3621;676870, Амурская область, м.р. Завитинский, с.п. с.Червоная Армия, с. Червоная Армия, DE6A0C85-2595-42C6-8ABC-2ACE8B5B934E, ул. Центральная, 14;Таксофон отзвонился;2018-05-27 08:23:48;3;289;Завитинский Район
3800;676950, Амурская область, м.р. Тамбовский, с.п.с.Тамбовка , с. Тамбовка , 6befa42b-0a08-4b18-9058-dc47f261e421, ул. Ленинская, 87;Таксофон отзвонился;2018-05-29 08:05:57;3;289;Тамбовский Район
3801;676966, Амурская область, м.р. Тамбовский, с.п.Жариковский, с. Жариково, 1f5feb17-726e-4c39-8e64-cdc931c9d8b0, пер. Школьный, 8;Трубка не уложена при плановом отзвоне;2018-05-29 02:50:50;3;289;Тамбовский Район
3802;676950, Амурская область, м.р. Тамбовский, с.п.Жариковский, с. Свободка, 6cadaa17-1560-45b4-a775-fd27b0843db5, ул. Гагарина, 9;Таксофон отзвонился;2018-05-29 02:55:55;3;289;Тамбовский Район
3803;676953, Амурская область, м.р. Тамбовский, с.п. Козьмодемьяновский, с. Козьмодемья-новка, d8a39f24-3960-4369-8d20-3005c1f7cc8c, ул. Ступалекова, 3;Таксофон отзвонился;2018-05-29 03:00:48;3;289;Тамбовский Район
3804;676950, Амурская область, м.р. Тамбовский, с.п. Козьмодемьяновский, с. Липовка,2e5f7b75-24c3-45f7-a992-902e19d0b454,  ул. Озерная, 10;Таксофон отзвонился;2018-05-29 05:49:09;3;289;Тамбовский Район
3805;676950, Амурская область, м.р. Тамбовский, с.п. Козьмодемьяновский, с. Чуевка,5a2f693f-70d0-434e-9c46-64a9f72fe7cc, ул. Луговая, 21-2;Таксофон отзвонился;2018-04-22 13:53:08;.;.;Тамбовский Район
3806;676950 , Амурская область, м.р. Тамбовский, с.п. Новоалександровка, с. Лиманное,661ea511-2112-417f-8f76-2b62ca42ebed,  ул. Советская, 1;Таксофон отзвонился;2018-05-29 05:56:37;3;289;Тамбовский Район
3807;676952, Амурская область, м.р. Тамбовский, с.п. Новоалександровка, с. Новоалександровка,  f3b6980a-33fa-42d8-a0c3-bee260d928da, ул. 50 лет Октября, 6;Таксофон отзвонился;2018-05-29 03:05:46;3;289;Тамбовский Район
3808;676950, Амурская область, м.р. Тамбовский, с.п.с.Красное, с. Красное,  eb56ce1d-bcd2-49d5-9c86-2939a12be48d, ул. Центральная, 1Б;Таксофон отзвонился;2018-05-25 11:11:16;3;289;Тамбовский Район
3809;676950, Амурская область, м.р. Тамбовский, с.п.с.Краснок, с. Корфово,8d8309e4-255e-4d79-894a-9c854b2379a8,  ул. Набережная, 4;Таксофон отзвонился;2018-05-29 06:06:37;3;289;Тамбовский Район
3810;676950, Амурская область, м.р. Тамбовский, с.п.с.Куропатино     , с. Духовское, a1077604-a63c-4c0d-a75f-3bde378bfdc0, ул. Центральная, 1;Таксофон отзвонился;2018-05-29 06:11:39;3;289;Тамбовский Район
3811;676963, Амурская область, м.р. Тамбовский, с.п.с.Куропатино     , с. Куропатино,  02b3f086-3c14-4089-aa3a-93a4946bf54a, ул. Ленинская, 16;Трубка не уложена при плановом отзвоне;2018-05-29 03:16:06;3;289;Тамбовский Район
3812;676954 , Амурская область, м.р. Тамбовский, с.п.с.Лазаревка, с. Лазаревка, 8a36e430-80f8-458d-bc14-6a4782556270, ул. Центральная, 38;Таксофон отзвонился;2018-02-22 08:10:24;.;.;Тамбовский Район
3813;676960, Амурская область, м.р. Тамбовский, с.п.с.Лермонтовка, с. Лермонтовка, a8f31fdf-8f2d-4010-b2bf-bfeac0be1636,  ул. Ленинская, 2;Таксофон отзвонился;2018-05-29 03:20:52;3;289;Тамбовский Район
3814;676964, Амурская область, м.р. Тамбовский, с.п.с.Муравьевка, с. Муравьевка, 31668967-c434-4f1b-8c22-504ace4d2c50, ул. Пионерская, 33;Таксофон отзвонился;2018-04-08 03:25:54;3;289;Тамбовский Район
3815;676950, Амурская область, м.р. Тамбовский, с.п.с.Муравьевка, с. Резуновка, 04192470-e7d6-474c-8ab9-2eee4eece16c, ул. Школьная, 8;Таксофон отзвонился;2018-05-28 22:21:43;3;289;Тамбовский Район
3816;676962, Амурская область, м.р. Тамбовский, с.п.с.Николаевка, с. Николаевка, 9af37d71-5536-44c1-a901-17fcc696c0a9,  ул. Амурская, 21Б;Таксофон отзвонился;2018-05-29 03:31:10;3;289;Тамбовский Район
3817;676950, Амурская область, м.р. Тамбовский, с.п.с.Привольное, с. Привольное, 62852113-f874-4d9c-b2b9-aa0047324897, ул. Пионерская, 12;Таксофон отзвонился;2018-05-29 03:35:48;3;289;Тамбовский Район
3818;676955, Амурская область, м.р. Тамбовский, с.п.с.Придорожное, с. Придорожное, ca03082f-58c2-496a-a26d-f910928b2ed9, ул. Школьная, 1;Таксофон отзвонился;2018-05-29 03:40:57;3;289;Тамбовский Район
3819;676950, Амурская область, м.р. Тамбовский, с.п.с.Раздольное  , с. Гильчин, eff6edfd-37a6-432d-a85d-36e00cc069be, ул. Садовая, 38;Таксофон отзвонился;2018-05-29 03:45:54;3;289;Тамбовский Район
3820;676961, Амурская область, м.р. Тамбовский, с.п.с.Раздольное, с. Раздольное, 22d91858-4983-4773-852b-119fafff717e, пт Ленина, 2;Таксофон отзвонился;2018-05-29 03:51:06;3;289;Тамбовский Район
3821;676950, Амурская область, м.р. Тамбовский, с.п.с.Раздольное  с.п.Раздольненский, с. Рощино, 8353a36b-67df-4cb4-be7d-6c367dbda8f7, ул. Озерная, 9;Таксофон отзвонился;2018-05-29 03:56:06;3;289;Тамбовский Район
3822;676970, Амурская область, м.р. Тамбовский, с.п.с.Садовое, с. Лозовое, a9f9dc03-ecf2-4889-9921-6edaed1a522e, ул. Юбилейная, 5А;Таксофон отзвонился;2018-05-29 04:00:49;3;289;Тамбовский Район
3823;676950, Амурская область, м.р. Тамбовский, с.п.с.Садовое, с. Орлецкое, 3ccf1f85-20fa-4f27-b216-262bd7754a09, ул. Школьная, 4;Таксофон отзвонился;2018-05-29 06:28:12;3;289;Тамбовский Район
3824;676975, Амурская область, м.р. Тамбовский, с.п.с.Садовое, с. Садовое, de365f19-98bf-4801-83c2-1695b5b35df1, ул. Ленина, 10;Таксофон отзвонился;2018-05-29 04:05:49;3;289;Тамбовский Район
3825;676950, Амурская область, м.р. Тамбовский, с.п.с.Тамбовка , с. Косицино, 586fabd8-3bed-41da-9064-edff4fe65c00, ул. Трудовая, 2;Таксофон отзвонился;2018-05-29 04:10:45;3;289;Тамбовский Район
3826;676971, Амурская область, м.р. Тамбовский, с.п.с.Толстовка , с. Толстовка, cdbc9af5-9413-4a5d-b923-61945b6201df, ул. Пионерская, 2;Таксофон отзвонился;2018-05-29 04:20:05;3;289;Тамбовский Район
5200;676630, Амурская область, м.р. Октябрьский, с.п. Новомихайловский, жд.ст. Троебратка, 0fa1384e-6d49-4256-a538-1f5e34a7d875, ул. Железнодорожная, 15В;Таксофон отзвонился;2018-02-26 14:51:04;.;.;Октябрьский Район
5201;676630, Амурская область, м.р. Октябрьский, с.п. Екатеринославский, п. Нагорный, 2482cff82b-3c0a-4787-8497-a86a01a90920, ул. Нагорная,  24   ;Таксофон отзвонился;2018-02-26 15:35:26;.;.;Октябрьский Район
5202;676630, Амурская область, м.р. Октябрьский, с.п.Восточное, п. Прибрежный, 5b648bb7-796a-4f7b-83e1-ccafeccd1fc7, ул. Молодежная;Таксофон отзвонился;2018-05-29 04:20:48;3;289;Октябрьский Район
5203;676630, Амурская область, м.р. Октябрьский, с.п.Трудовой, п. Трудовой, 6adfbcea-d191-4ad0-9480-5bf52cbaca50, ул. Веселая, 5;Таксофон отзвонился;2018-05-29 08:21:00;3;289;Октябрьский Район
5204;676630, Амурская область, м.р. Октябрьский, с.п.Трудовой, п. Увальный, 6d1289ae-7437-462d-8b32-1979f01f0207, ул. Центральная, 7В;Таксофон отзвонился;2018-05-29 04:11:37;3;289;Октябрьский Район
5205;676630, Амурская область, м.р. Октябрьский, с.п.Панинский, п. Южный, ba9efeb6-395e-4839-91dd-75202497bd37, ул. Ветеранов, 17;Таксофон отзвонился;2018-03-01 16:11:54;.;.;Октябрьский Район
5206;676630, Амурская область, м.р. Октябрьский, с.п.Смеловский, с. Беляковка, 2198e3c1-3b56-433f-b3dc-481b0c1792d2, ул. Таежная, 5А;Таксофон отзвонился;2018-03-01 15:45:12;.;.;Октябрьский Район
5207;676645, Амурская область, м.р. Октябрьский, с.п.Борисоглебское, с. Борисоглебка, bcab39be-6d00-4eba-893e-d3c316a02438 пер. Молодежный, 2;Таксофон отзвонился;2018-05-29 04:28:07;3;289;Октябрьский Район
5208;676630, Амурская область, м.р. Октябрьский, с.п.Королинский, с. Георгиевка, 4024b50c-0911-4bcd-b33a-5ae631c82b01, Магазин, 21;Таксофон отзвонился;2018-05-16 12:34:26;.;.;Октябрьский Район
5209;676646, Амурская область, м.р. Октябрьский, с.п.Борисоглебское, с. Ильиновка, 5317fe44-598a-4945-bec7-dc26084aa159 ул. Центральная, 43;Таксофон отзвонился;2018-05-29 04:39:09;3;289;Октябрьский Район
5210;676630, Амурская область, м.р. Октябрьский, с.п.Королинский, с. Короли, e5255879-dea2-4944-8538-39ac652a9d6b, ул. Линейная, 28;Таксофон отзвонился;2018-05-29 04:43:20;3;289;Октябрьский Район
5211;676630, Амурская область, м.р. Октябрьский, с.п.Максимовский, с. Кутилово, 4f24e14d-23be-4311-96e3-3c337c9109bf, ул. Партизанская, 7А;Таксофон отзвонился;2018-05-29 04:48:20;3;289;Октябрьский Район
5212;676630, Амурская область, м.р. Октябрьский, с.п.Романовский, с. Марьяновка, be3ce7cc-02de-4846-9873-841da97a3412, ул. Центральная, 37;Таксофон отзвонился;2018-05-29 04:51:38;3;289;Октябрьский Район
5213;676638, Амурская область, м.р. Октябрьский, с.п. Новомихайловский, с. Новомихайловка, 48f251fe-1e93-4beb-801f-ec13e6a395fd, ул. Юбилейная, 3;Таксофон отзвонился;2018-03-27 20:25:50;3;289;Октябрьский Район
5214;676630, Амурская область, м.р. Октябрьский, с.п.Панинский, с. Панино, cb739f1b-4d9b-4617-bb3a-ed4f99895d13, ул. Молодежная, 11;Таксофон отзвонился;2018-05-29 04:30:54;3;289;Октябрьский Район
5215;676630, Амурская область, м.р. Октябрьский, с.п.Переясловский, с. Переясловка,7af317fc-32e8-458b-9071-333a85caf39d,  ул. Вторая, 25;Таксофон отзвонился;2018-05-29 04:56:40;3;289;Октябрьский Район
5216;676630, Амурская область, м.р. Октябрьский, с.п.Переясловский, с. Преображеновка, f9431e4e-faed-478b-8ee2-cbe3eb21c2ed, ул. Советская, 14;Таксофон отзвонился;2018-02-27 08:39:26;.;.;Октябрьский Район
5217;676633, Амурская область, м.р. Октябрьский, с.п.Романовский, с. Романовка, ecd1aa2c-35ab-4f52-a37d-c89eab225257, ул. Центральная, 67;Таксофон отзвонился;2018-05-29 04:35:54;3;289;Октябрьский Район
5218;676630, Амурская область, м.р. Октябрьский, с.п. Новомихайловский, с. Сергее-Федоровка, ул. Лесная, 269d80442d-58f5-438e-b554-5b82a0aad08e, ;Таксофон отзвонился;2018-05-14 13:20:30;3;289;Октябрьский Район
5219;676630, Амурская область, м.р. Октябрьский, с.п.Смеловский, с. Смелое, 77828680-1ee1-44b9-91eb-5d3690a265d3, ул. Центральная, 16;Таксофон отзвонился;2018-01-09 11:58:33;3;289;Октябрьский Район
5220;676630, Амурская область, м.р. Октябрьский, с.п.Королинский, с. Смирновка,73e28399-4592-424e-a6bc-16c692003353,  ул. Бамовская, 16;Таксофон отзвонился;2018-05-27 21:25:52;3;289;Октябрьский Район
5221;676630, Амурская область, м.р. Октябрьский, с.п. Новомихайловский, с. Харьковка, b842ebe5-73da-481c-addf-0051d8fa6412, ул. Единая, 16;Таксофон отзвонился;2018-04-10 21:26:41;3;289;Октябрьский Район
5222;676630, Амурская область, м.р. Октябрьский, с.п.Смеловский, с. Ясная Поляна, 63f7ba0c-a0e5-40ff-8229-417593f9bb73, ул. Зеленая, 5;Таксофон отзвонился;2018-05-29 05:31:37;3;289;Октябрьский Район
5300;676124, Амурская область, м.р. Магдагачинский, г.п. п.г.т. Магдагачи, п.г.т. Магдагачи, 7F224D22-AF84-49FA-B785-8DB74957E595, ул. Карла Маркса, 23;Таксофон отзвонился;2018-05-29 04:45:46;3;289;Магдагачинский Район
5301;676124, Амурская область, м.р. Магдагачинский, г.п. п.г.т. Магдагачи, жд. б/п Красная Падь, жд. a97a26c4-06a3-450e-bff7-fddc8144df62, б/п Красная Падь, 1;Таксофон отзвонился;2018-05-29 01:01:40;3;289;Магдагачинский Район
5302;676145, Амурская область, м.р. Магдагачинский, п.г.т. Сиваки, п.г.т. Сиваки, 1248db56-93bf-4300-a4d4-2b62d7fc7b89, ул. Советская, 3;Таксофон отзвонился;2018-05-29 04:50:54;3;289;Магдагачинский Район
5303;676135, Амурская область, м.р. Магдагачинский, г.п. п.г.т. Ушумун, п.г.т. Ушумун, 5d96bd31-700f-4157-a290-48232baa4627, пер. Школьный, 13;Таксофон отзвонился;2018-05-17 20:55:55;3;289;Магдагачинский Район
5304;676100, Амурская область, м.р. Магдагачинский, с.п.Гудачинское, п. Гудачи, ae0b955b-821f-4b5c-b052-412e2f00f802, ул. Школьная, 27;Таксофон отзвонился;2018-05-29 05:00:54;3;289;Магдагачинский Район
5305;676140, Амурская область, м.р. Магдагачинский, с.п.Дактуйское , п. Дактуй, 8f18399f-06a1-4aeb-823b-77b54af9739f, ул. Проезжая, 3;Таксофон отзвонился;2018-05-29 05:05:53;3;289;Магдагачинский Район
5306;676105, Амурская область, м.р. Магдагачинский, с.п.Чалгановское, п. Чалганы, 8f881ae2-6ea0-4057-968b-2d589c32abaf, ул. Советская, 11;Таксофон отзвонился;2018-05-29 05:10:51;3;289;Магдагачинский Район
5307;676110, Амурская область, м.р. Магдагачинский, с.п. Гонжинское, с. Гонжа, 4a6979f7-4649-4f3b-8585-3069ab04ca96, ул. Драгалина, 30А;Таксофон отзвонился;2018-05-29 05:15:47;3;289;Магдагачинский Район
5308;676110, Амурская область, м.р. Магдагачинский, с.п. Гонжинское, с. Кислый Ключ, b0709e8b-a684-49ba-9a4c-e5fda8555f12, Санаторий;Таксофон отзвонился;2018-05-29 05:20:45;3;289;Магдагачинский Район
5309;676154, Амурская область, м.р. Магдагачинский, с.п.Кузнецовское, с. Кузнецово 751df07a-3a26-4740-8875-517fa5e57d2c, ул. Амурская, 17;Трубка не уложена при плановом отзвоне;2018-04-17 10:59:29;.;.;Магдагачинский Район
5310;676130, Амурская область, м.р. Магдагачинский, с.п.Толбузинское, с. Толбузино, a9362e31-079f-46b9-9661-ce956a622063, ул. Советская, 1;Таксофон отзвонился;2018-05-29 00:21:22;3;289;Магдагачинский Район
5311;676150, Амурская область, м.р. Магдагачинский, с.п.Тыгдинское, с. Тыгда, df75c9f9-fa93-4c6b-84cc-e2ea89b6c228, ул. Советская, 8;Таксофон отзвонился;2018-05-29 05:25:51;3;289;Магдагачинский Район
5312;676153, Амурская область, м.р. Магдагачинский, с.п.Черняевское, с. Черняево 5064416a-f6fc-4db1-af28-353276451b52, ул. Новая, 3;Трубка не уложена при плановом отзвоне;2018-05-29 08:01:30;3;289;Магдагачинский Район
5400;676014, Амурская область, м.р. Сковородинский , с.п. г. Сковородино, г. Сковородино , 260c545f-883c-440a-852c-c39a65fe4104, ул. Победы, 46;Таксофон отзвонился;2018-05-29 05:30:44;3;289;Сковородинский Район
5401;676055, Амурская область, м.р. Сковородинский , с.п.Неверский, с. Невер, 5ca66965-5514-4a14-9a25-a2cbbaed2462, ул. Старика, 17;Таксофон отзвонился;2018-05-29 05:35:53;3;289;Сковородинский Район
5402;676065, Амурская область, м.р. Сковородинский , с.п.Албазинский, с. Албазино, 2de0a338-aaac-44ae-a33c-868f356d59bc, ул. Пограничная, 45;Таксофон отзвонился;2018-05-23 09:16:51;3;289;Сковородинский Район
5403;676000, Амурская область, м.р. Сковородинский , г.п. п.г.т.  Ерофей-Павлович, п.г.т.  Ерофей-Павлович, 2ec4ce03-90d0-4f9c-85cd-ebace46e3a45, ул. Партизанская, 34;Таксофон отзвонился;2018-05-29 05:45:52;3;289;Сковородинский Район
5404;676005, Амурская область, м.р. Сковородинский , г.п. п.г.т.  Ерофей-Павлович, с. Игнашино 8b601152-0803-402e-ac47-6ac6f865cfe2, ул. Советская, 10;Таксофон отзвонился;2018-05-14 11:05:55;.;.;Сковородинский Район
5405;676020, Амурская область, м.р. Сковородинский , г.п. п.г.т. Уруша, п.г.т. Уруша, e53f12b1-5c26-422b-92d4-41caa3977f4b, ул. Транспортная, 19;Таксофон отзвонился;2018-05-14 14:20:05;.;.;Сковородинский Район
5406;676061, Амурская область, м.р. Сковородинский , с.п. г. Сковородино, п. Лесной, 84FEC444-BE04-48E9-A0CB-6CD511726D01, ул. Нефтерено, 1;Таксофон отзвонился;2018-02-22 13:53:51;.;.;Сковородинский Район
5407;676064, Амурская область, м.р. Сковородинский , с.п.Джалиндинский, с. Джалинда,  4abe7749-12d9-4eb5-b3ce-52144d1002bd, ул. Школьная, 1;Таксофон отзвонился;2018-05-22 15:01:17;3;289;Сковородинский Район
5408;676058 , Амурская область, м.р. Сковородинский , с.п.Солнечный, жд.ст. Бам, 9b6d0926-0101-43b2-9711-fd651e052465, ул. Амурская, 1;Таксофон отзвонился;2018-02-22 14:34:00;.;.;Сковородинский Район
5409;676009, Амурская область, м.р. Сковородинский , с.п.Талданский, с. Талдан, f2e4769e-55e2-4d1c-aba5-d6898ce65eab, ул. Лисина, 46А;Таксофон отзвонился;2018-05-29 06:00:54;3;289;Сковородинский Район
5410;676050, Амурская область, м.р. Сковородинский , с.п.Тахтамыгдиский, с. Тахтамыгда, ad93e195-86ff-401c-8770-82d19d9636ba, ул. Горьково, 16;Таксофон отзвонился;2018-05-29 06:05:54;3;289;Сковородинский Район
5600;676280, Амурская область , г.о. Тында, г. Тында, 007e010f-e110-4a55-90a7-c4acac623c9b, ул.Красная Пресня, 55;Таксофон отзвонился;2018-05-29 06:10:45;3;289;Тындинский Район
5601;676290, Амурская область , г.о. Тында, г. Тында, 007e010f-e110-4a55-90a7-c4acac623c9b, ул. Красная Пресня, 44;Таксофон отзвонился;2018-01-31 16:10:56;3;289;Тындинский Район
5602;676252, Амурская область, м.р. Тындинский , с.п. Восточный, п. Восточный, 7d1520c7-386a-494a-a9c6-958ec383d51e, ул. Новая. 14;Таксофон отзвонился;2018-05-29 06:20:45;3;289;Тындинский Район
5603;676272, Амурская область, м.р. Тындинский , с.п.Соловьевский, с. Янкан 2ad7da86-b492-4323-8cb1-1ce4d513e9e2, с. Янкан, 1;Таксофон отзвонился;2018-05-14 16:10:55;.;.;Тындинский Район
5604;676272, Амурская область, м.р. Тындинский , с.п. Урканский, с. Бугорки, b56b384c-52db-4a8b-a421-4760b2dd96db  с. Бугорки, 1;новый;;.;.;Тындинский Район
5605;676272, Амурская область, м.р. Тындинский , с.п. Урканский, с. Уркан, 34f9d29e-0b36-445d-b54f-4b476e3404df, ул. Партизанская. 11;Обрыв МТ;2018-05-29 06:27:04;3;289;Тындинский Район
5606;676278, Амурская область, м.р. Тындинский , с.п.Усть-Нюкжинский, с.Усть-Нюкжа, cf91b332-c7d0-4b2e-b775-e83c9982d21f ул. Победы, 1;Таксофон отзвонился;2018-03-26 12:51:49;3;289;Тындинский Район
5800;676244, Амурская область , г.о. г.Зея, м.р. Зейский, г. Зея, 581855F4-F0BC-44A5-A36E-A298279F9EC4, ул. Мухина 186;Таксофон отзвонился;2018-05-29 08:27:52;3;289;Зейский Район
5801;Амурская область, м.р. Зейский, г. Зея, 581855F4-F0BC-44A5-A36E-A298279F9EC4, Проспект Победы, 67;Таксофон отзвонился;2018-05-29 06:31:20;3;289;Зейский Район
5802;676212, Амурская область, м.р. Зейский, с.п. Алгачинский, с. Алгач, af2dafc0-bdd6-4621-a6e5-e47c767a7fdf, ул. Центральная, 18;Таксофон отзвонился;2018-05-29 06:36:11;3;289;Зейский Район
5803;676201, Амурская область, м.р. Зейский, с.п. Амуро-Балтийский, с. Амуро-Балтийск, c2aa01a0-1e16-43b9-a98d-fa144e0979cf, ул. Юбилейная, 17;Таксофон отзвонился;2018-05-29 06:40:51;3;289;Зейский Район
5804;676208, Амурская область, м.р. Зейский, с.п. Береговой, п. Береговой, aa8feee1-92c5-415c-a4fb-6f867f815423 ул. Ленина, 5;новый;2018-02-27 14:04:04;.;.;Зейский Район
5805;676208, Амурская область, м.р. Зейский, с.п. Береговой, п. Кировский 7484e8ab-c903-49cd-b288-6073d7e6948e, ул. Новая, 28;новый;;.;.;Зейский Район
5806;676226, Амурская область, м.р. Зейский, с.п. Бомнакский, с. Бомнак a17347d7-318f-4093-b6f1-bed56627f2da , ул. Федосеева, 29       .;Таксофон отзвонился;2018-05-29 08:04:33;3;289;Зейский Район
